energy	weight	density_proxy	mz	ipr
-4.052063429926888	1.0606717390599582e-5	179.7550843977303	-0.06835260738253551	0.010199872254591697
-4.046627534679278	0.00025772393513524096	243.7664036173723	-0.06665613104465977	0.01216270797457353
-4.0438588538642275	0.001724275310471976	80.02271565854649	-0.06818718766507573	0.014789654976551356
-4.021634631307516	2.6966617415209994e-32	44.10088258186111	-0.07129233390016701	0.013205203741990856
-3.9985082875510125	1.1940906081518756e-31	50.84511484751381	-0.07159358035653993	0.011208158097571353
-3.9822994856205005	3.9250918522854788e-31	63.318503650271076	-0.0716898802794861	0.017582789667302232
-3.966921944148985	0.002709487050823557	40.70736235778355	-0.07323690840086113	0.012367241428812743
-3.933168323978985	8.784808359883325e-5	38.44602248509919	-0.07415330794401659	0.012201440406249094
-3.914900958082737	0.007062425452921249	63.4047406123514	-0.07476826661254901	0.014498761611656445
-3.9016249412494863	3.5190291909941e-31	40.77811541677969	-0.0758140077448501	0.01346403974649996
-3.8658550426558307	1.1518799656770643e-30	29.71658943231518	-0.07735854500741103	0.019890601423537983
-3.8343224668334583	0.013989943572312456	32.558336103942274	-0.07903103317406052	0.014801729078987936
-3.8044268420986826	0.004871698630798384	32.56260607525946	-0.08067416526579406	0.01456909948438024
-3.7729023214256383	3.5318515154238336e-29	24.84095691673754	-0.08236410692047468	0.019646539104938108
-3.7239146457809786	0.12535024440763945	1.5311865194327987	-0.08508232365863998	0.027691409500843853
-2.466725722678632	2.542304972833213e-34	1.5105146955903543	-0.030874762329602876	0.06233980853503623
-2.399862648247555	6.496850223568236e-6	16.292562969422022	-0.03086604553896662	0.04194769665230011
-2.3439703278550175	2.2059082946648944e-33	29.053798829844467	-0.03081100156651561	0.02575868132693849
-2.3310248342421254	6.155208164813401e-33	53.81726098233687	-0.03159857553438104	0.026048242926814964
-2.3068075298327173	0.0001052506760258736	35.907150564714634	-0.030802897838958194	0.021939117934798663
-2.2753256220087446	3.436880402516655e-8	51.992061130640714	-0.03188295329051064	0.03371007204618736
-2.2683401185297765	4.3828658960025436e-5	53.91797844599337	-0.0329234937578559	0.02316707810360122
-2.2382322431832886	9.440568064205161e-36	39.50014704293201	-0.03199326308417196	0.02917213467817759
-2.217707395623043	1.8711748292088822e-33	76.177277316682	-0.03332862233807982	0.013047849796076481
-2.211977694970891	9.520802796141022e-32	225.40897330824725	-0.0316097034086727	0.013252172661706217
-2.208834634389776	4.168633825389003e-32	74.67483238513869	-0.032234968013427866	0.01667814170197762
-2.185194909712199	0.0005445355907963193	59.28041260859736	-0.033384173606426946	0.011133767498637967
-2.175096677584294	0.0001183608186658273	150.23150022846963	-0.03220325478170587	0.014119706549083276
-2.171882122467457	1.625569397561958e-5	165.7514279082567	-0.032539079971960955	0.01285448948722814
-2.1630304165255536	1.0617038697035934e-7	79.39181455090689	-0.034736434629435244	0.020512454203127698
-2.146690608565006	2.517508395933255e-6	61.90839141001479	-0.03453161239610872	0.022483510588919422
-2.1307246183219766	1.3158648170686929e-31	88.31106815706681	-0.036179294463265635	0.016617841777119263
-2.124043390705033	3.151530332875636e-32	141.35243048658916	-0.030633369479524865	0.01475641173333129
-2.1165755867622416	4.510598759467925e-32	140.90202302682562	-0.033438787289198274	0.012482832826249093
-2.1098491303456965	2.284255488034587e-32	102.95838426780443	-0.03511813072100696	0.029219618520837622
-2.097150262499209	5.674680393647465e-30	128.47409708368116	-0.03634999214424148	0.014444667633499596
-2.0942817899603634	0.0023791505314685224	108.19330216749215	-0.03588241151778827	0.013431062092290702
-2.0786648298528903	5.54786062678581e-31	68.15297375236419	-0.036620928924732905	0.014397864905013102
-2.0649360418604044	3.4314999573699064e-5	101.15740453520549	-0.03796686601418434	0.012534345930496023
-2.058893662243465	8.960751839215819e-6	169.8580583147173	-0.03486630309263221	0.015406291420869885
-2.0531615048155127	0.0002690515106616773	118.69846757047682	-0.03185272390635043	0.026108725699239377
-2.042044245052695	0.00024297047906212028	83.85453103671932	-0.03758889682893374	0.014222455607938757
-2.0293106767770825	6.209394477830875e-8	149.44024983980756	-0.03873749041454281	0.01935102926326307
-2.028660969782854	4.826865808420802e-31	83.46840845881826	-0.03793710795072632	0.02055523971710614
-2.0053495154595433	5.173075246155622e-32	63.43458699855321	-0.03788982491688075	0.014322022341371511
-1.9971324284203065	4.232440434982156e-34	141.06750976563134	-0.04042557982613717	0.01268522539392678
-1.9911719064316191	9.075468643036997e-31	170.68855744814178	-0.0375505534058498	0.014511820455017779
-1.9854151813482077	9.363905711924577e-33	114.99078436288812	-0.034110938173027565	0.02754116934003484
