energy	density_proxy	mx	ipr
-2.573669449785344	2.4725553514717014	0.2559022839662415	0.08285286183907953
-1.764789693718896	2.359215999132198	-0.351556882935071	0.10337248765561323
-1.7259302005026713	30.032525163154098	-0.2703087327340178	0.11633370279503256
-1.698195226915494	69.60641935100038	-0.2103098526502943	0.14668431844218568
-1.6971972184207356	77.8020990757637	-0.2087180781503981	0.1409952289818806
-1.6724889796065057	38.42232972492678	-0.1560482763291622	0.1471386079822638
-1.6451441541136411	60.14302799440331	-0.1049197173492917	0.1676222657911585
-1.6392349173037877	101.50817747722829	-0.0880663346657682	0.19678239880908652
-1.6254413080010837	65.73240046503109	-0.06078015154499258	0.22452424881241162
-1.6088085220124126	60.91535491963708	-0.02103261274402395	0.18480868933150804
-1.5926088636586266	13.682682147685005	0.018074755435533652	0.10211440839717395
-1.4626383502279001	11.239511876380604	-0.35340932012616294	0.2074504157502335
-1.4146651929728096	20.211762697455054	-0.2537992516980824	0.1695290122884219
-1.3636860703135991	38.829935387487936	-0.14911998397739118	0.0963075377136385
-1.363158540179242	382.64229022530577	-0.1499429677436692	0.30705201335449944
-1.358459256521474	157.9594234058851	-0.12769480560129956	0.09326718598615152
-1.3504970606873798	231.64506309743678	-0.1178275088550394	0.21830389765681388
-1.3498253578609238	323.3235774239504	-0.09741932533271068	0.07520278854577031
-1.3443113070348476	44.96269131713804	-0.1018002836386433	0.1562211210260875
-1.3053440347592153	50.35751196936421	-0.01666823297059403	0.08755361764188765
-1.3045952860920986	298.02249578164964	-0.015995258899298252	0.1112303609270956
-1.2986331319639266	95.19975570755716	-0.007909967052545765	0.11175974945493396
-1.283586828821013	131.01213579248332	0.030009709554732346	0.10801861803346773
-1.2833673706060025	103.85565483382925	0.034755119437741046	0.10669864303775255
-1.2643293314493	54.67941536083202	0.06142660959893989	0.17777927524904028
-1.2467905347564985	111.30166829969338	0.10325424691682313	0.13484438420532147
-1.2463601488615355	14.351700943833956	0.1069399900883492	0.11691583278759014
-1.1074342307318332	14.316383508268503	-0.22765845017851663	0.12381860156423191
-1.106660063372425	50.863134998125545	-0.22318999339212875	0.14809881435393646
-1.068113020977977	34.1739890593503	-0.15179818545604834	0.33685566338618406
-1.0481360205243226	99.92469408705615	-0.11112636138016914	0.10213167806296682
-1.0480979484448796	76.61984529948647	-0.11297172725261488	0.12756995389032033
-1.0220331226108312	74.78000541008643	-0.05902888713286795	0.17025639883280458
-1.021352831364021	641.0025274708615	-0.0559725223858982	0.11912593672792729
-1.018913010108481	787.7032750800435	-0.02779393519846584	0.14232394104625334
-1.0188138042160169	90.6751788446746	-0.025437158977092752	0.1306959881376504
-0.9968562573622197	91.03900239268147	-0.006951082439535471	0.11740729317168717
-0.9968451979325985	143.1835528083091	-0.009193489591733356	0.10011584047378667
-0.9828881726152408	139.27824301571496	0.0409884193791515	0.14878462075978605
-0.9824854533185432	75.88318447374904	0.04332272539160143	0.18582241184581275
-0.9565318722850684	76.47144975348884	0.09958946659395726	0.11099247543946913
-0.9563319018107956	699.7338673152904	0.10196714723048145	0.1283291945791558
-0.9536736427589294	38.60716684307247	0.09537976402863371	0.31423791963228603
-0.9045280487042092	39.77130916453559	0.19358104819308236	0.1493446256989092
-0.9033861354574746	13.805847778463784	0.20035955159589064	0.12463144056231297
-0.7596618998017225	13.901871086198815	-0.11843003907588133	0.1285198810293215
-0.7595206091841433	72.25472779845482	-0.11693091685116065	0.13378563174477937
-0.731982050178889	54.631205972455014	-0.06078443517820007	0.17266074577798307
-0.7229114960518358	217.2475065929138	-0.044395067670207296	0.09305917997666611
-0.7227759606298491	96.69058596325631	-0.045622742175255554	0.13118144585451608
-0.7022269590819179	96.20380184078401	-0.0014534635204368502	0.11757103448551313
-0.7019867614326076	364.8647076437926	-0.00201597261771351	0.10542564608763617
-0.696745475238453	57.45361166045943	0.007994373954691315	0.13502769462756764
