time	rate	mx	s1	s2	s3	s4	lambda1	lambda2	lambda3	lambda4	o11	ood	tf1_re	tf1_im	tf1_abs	tf2_re	tf2_im	tf2_abs	I12	I13	I12_3	I12_4
2.25	0.11898557262599095	0.6733069359269168	0.9118418702728507	0.2890509855525797	0.19150163569091014	0.16694284280636515	0.8314555963826903	0.08355047224891764	0.036672876472294065	0.027869912764270744	0.9427388239871431	0.15153745546130346	-0.6748111150817124	-0.5338262302433421	0.8604304069090317	-0.15373389893191805	0.16106794594861543	0.2226589205329876	0.06426476981348261	0.02704959883100555	0.15239245822957814	0.06105315423029278
2.3	0.12412680262857984	0.6673924632694935	0.910182762443255	0.30217389530397043	0.17780371069033463	0.16411309965043455	0.8284326610488348	0.09130906300317489	0.03161415953525221	0.02693310947687346	0.9391834872839085	0.16618312605985028	-0.6884615617087548	-0.508520332874306	0.8559043468151407	-0.15932411323529105	0.1727140395573697	0.23497725957725465	0.06337324358738017	0.023222681397824352	0.14935845726172092	0.05704732581337191
2.35	0.13021676010237146	0.658451236518114	0.9077345358705174	0.31561277004405625	0.1677165272658991	0.15912846800249206	0.8239819876120638	0.09961142061488233	0.02812883351813308	0.025321869328820138	0.934766232280239	0.18113708841394197	-0.7001147555755323	-0.4818991992541155	0.8499338263749391	-0.16497957096904098	0.18447196377521852	0.24748366462498966	0.06431198822589801	0.020192840208405616	0.1489082261732937	0.05374901281601163
2.4	0.13718767046996366	0.6466808566914498	0.9045202453230269	0.3293232574233077	0.1636910177146308	0.15004837093793857	0.8181568741992288	0.1084538078798982	0.02679474928045157	0.02251451362112921	0.9294627951286645	0.19648715771604952	-0.7096948236054806	-0.4541156149488267	0.842548357302277	-0.17063221181376786	0.1964123592147008	0.26017910477350636	0.06695072336812913	0.018091792048070654	0.15098394683086314	0.051261963821645606
2.45	0.14496919166944158	0.6323208881577754	0.9005635212778286	0.34326409537761104	0.16231930766593058	0.14132469191304792	0.811014655856322	0.11783023917540965	0.026347557641147032	0.019972668544317913	0.923243362986893	0.21228864572084177	-0.7171363427770094	-0.4253285965650171	0.8337799165172735	-0.17624021086804628	0.2085930050266225	0.273078109105893	0.07107494350033483	0.016943639444841785	0.1553908035579179	0.049648194547149194
2.5	0.15349122145346408	0.6156478091314932	0.8958908274402516	0.3573851375196185	0.16247698034179966	0.1359348362772331	0.8026203746915787	0.1277241365199166	0.026398769140989556	0.018478279713718168	0.9160729992017719	0.22857815978844465	-0.7223865236432774	-0.3957041474117781	0.8236650179656179	-0.1817653227110995	0.2210563830537495	0.2861897220884708	0.07640148572456895	0.016689776972629744	0.16182329197292766	0.04893349388052137
2.55	0.162677462088852	0.596973665022393	0.8905298925937364	0.3716377312670811	0.16417929996459596	0.13379008394221667	0.7930434896030116	0.1381146033013432	0.026954842536864778	0.017899786561265382	0.9079108812895327	0.24538264715754562	-0.725404366932353	-0.36541360024671904	0.8122429407571339	-0.1871732369556728	0.23384860565112883	0.2995312855069427	0.08259819320378958	0.017222620962981217	0.16990166145790098	0.049112412884853685
2.6	0.17244642323005477	0.5766412054305909	0.8845117869877825	0.3859704909078685	0.167299394962366	0.13241983631066273	0.7823611013203204	0.148973219851661	0.027989087554773737	0.01753501304854271	0.8987096006004711	0.26272550012470736	-0.7261623126718365	-0.33463398422408575	0.7995571322567235	-0.19243053614767444	0.24701693937101712	0.3131243835575668	0.08931049826225279	0.01841282972076219	0.17921236473046664	0.050151650591062635
2.65	0.1827115213105262	0.5550186057210063	0.8778700384661178	0.40032625109670017	0.1714949193668944	0.13079556991397812	0.7706558044365031	0.16026110731713825	0.02941050736865761	0.017107481109122337	0.8884155330765273	0.28062520399209395	-0.7246457257243508	-0.30354772153245846	0.7856542796027512	-0.19749869470005457	0.2606117385820529	0.3269926798798188	0.09618660906923282	0.020121961016871914	0.18933127268789185	0.0519856346723937
2.7	0.1933834768045491	0.5324908049661896	0.870641865280206	0.41464416962891504	0.17640513773294844	0.12885483738650758	0.7580172575785964	0.17192978740725245	0.03111877261858051	0.01660356911790331	0.8769674051059881	0.2990996517290379	-0.7208534435705293	-0.2723418710637613	0.7705840524186837	-0.20233815822071044	0.2746862512158456	0.34116457447859955	0.10290249703105436	0.022208779827536662	0.19984429248404556	0.05451775152421101
